Time,Host,Service,Port,Protocol,Type,Data
"2015-05-26 01:09:26 UTC","10.0.0.217","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:26 UTC","10.0.0.217","http","443","tcp","nmap.nse.http-methods.tcp.443","{""output""=>""No Allow or Public header in OPTIONS response (status code 302)""}"
"2015-05-26 01:09:26 UTC","10.0.0.217","http","443","tcp","nmap.nse.http-favicon.tcp.443","{""output""=>""Unknown favicon MD5: D41D8CD98F00B204E9800998ECF8427E""}"
"2015-05-26 01:09:26 UTC","10.0.0.217","http","443","tcp","nmap.nse.http-title.tcp.443","{""output""=>""Did not follow redirect to https://wordpress2.standrews-de.org/ and no page was returned.""}"
"2015-05-26 01:09:26 UTC","10.0.0.217","http","443","tcp","nmap.nse.ssl-cert.tcp.443","{""output""=>""Subject: commonName=*.standrews-de.org/organizationName=*.standrews-de.org\nIssuer: commonName=Go Daddy Secure Certification Authority/organizationName=GoDaddy.com, Inc./stateOrProvinceName=Arizona/countryName=US\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2012-05-29 14:49:44\nNot valid after: 2017-05-29 14:49:44\nMD5: 4a3b b1b8 8cae ef2e 5236 cb04 d73b b7bc\nSHA-1: 27f6 0a8b d1fd 3f60 91ad 3611 a6bd 3b29 40bb f2ae""}"
"2015-05-26 01:09:26 UTC","10.0.0.218","","","","nmap.nse.nbstat.host","{""output""=>""\n NetBIOS name: ALERTUS, NetBIOS user: <unknown>, NetBIOS MAC: 00:50:56:b7:15:c9 (VMware)\n Names\n ALERTUS<00> Flags: <unique><active>\n WORKGROUP<00> Flags: <group><active>\n ALERTUS<20> Flags: <unique><active>\n""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","pop3","995","tcp","nmap.nse.pop3-capabilities.tcp.995","{""output""=>""USER STLS UIDL PIPELINING APOP TOP OK(K Capability list follows)""}"
"2015-05-26 01:09:26 UTC","10.0.0.218","","","","nmap.nse.smb-security-mode.host","{""output""=>""\n Account that was used for smb scripts: guest\n User-level authentication\n SMB Security: Challenge/response passwords supported\n Message signing disabled (dangerous, but default)\n""}"
"2015-05-26 01:09:26 UTC","10.0.0.218","","","","nmap.nse.smbv2-enabled.host","{""output""=>""Server supports SMBv2 protocol""}"
"2015-05-26 01:09:26 UTC","10.0.0.218","","","","nmap.nse.smb-os-discovery.host","{""output""=>""\n OS: Windows Server 2008 R2 Standard 7601 Service Pack 1 (Windows Server 2008 R2 Standard 6.1)\n NetBIOS computer name: ALERTUS\n Workgroup: WORKGROUP\n System time: 2015-05-25 20:57:43 UTC-4\n""}"
"2015-05-26 01:09:26 UTC","10.0.0.218","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""Alertus - Wrong URL""}"
"2015-05-26 01:09:26 UTC","10.0.0.218","http","80","tcp","nmap.nse.http-robots.txt.tcp.80","{""output""=>""1 disallowed entry \n/""}"
"2015-05-26 01:09:26 UTC","10.0.0.218","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""GET HEAD POST OPTIONS""}"
"2015-05-26 01:09:26 UTC","10.0.0.218","imap","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:26 UTC","10.0.0.218","http","443","tcp","nmap.nse.http-title.tcp.443","{""output""=>""Alertus - Wrong URL""}"
"2015-05-26 01:09:26 UTC","10.0.0.218","http","443","tcp","nmap.nse.http-methods.tcp.443","{""output""=>""GET HEAD POST OPTIONS""}"
"2015-05-26 01:09:26 UTC","10.0.0.218","http","443","tcp","nmap.nse.http-robots.txt.tcp.443","{""output""=>""1 disallowed entry \n/""}"
"2015-05-26 01:09:26 UTC","10.0.0.218","http","443","tcp","nmap.nse.ssl-cert.tcp.443","{""output""=>""Subject: commonName=alertus.standrews-de.org\nIssuer: commonName=Go Daddy Secure Certificate Authority - G2/organizationName=GoDaddy.com, Inc./stateOrProvinceName=Arizona/countryName=US\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2014-12-10 18:51:13\nNot valid after: 2015-12-10 18:51:13\nMD5: 8da2 9661 7dc4 ac99 16e9 63fa ccd1 8e19\nSHA-1: d7d5 332c 0459 303b 0102 f054 6282 f640 a6cf ed12""}"
"2015-05-26 01:09:27 UTC","10.0.0.229","smtp","25","tcp","nmap.nse.smtp-commands.tcp.25","{""output""=>""barracuda.standrews-de.org Hello barracuda.standrews-de.org [172.16.201.209], pleased to meet you, SIZE 100000000, STARTTLS, PIPELINING, 8BITMIME, HELP, \n Usage: HELP <topic> Topics: HELO EHLO MAIL RCPT DATA VRFY EXPN RSET NOOP QUIT End of HELP info ""}"
"2015-05-26 01:09:27 UTC","10.0.0.229","smtp","25","tcp","nmap.nse.ssl-cert.tcp.25","{""output""=>""Subject: commonName=*.standrews-de.org\nIssuer: commonName=Go Daddy Secure Certificate Authority - G2/organizationName=GoDaddy.com, Inc./stateOrProvinceName=Arizona/countryName=US\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2014-12-08 14:34:00\nNot valid after: 2017-05-29 14:49:44\nMD5: 592a 43b1 8216 953e 97cd 7dfb bd32 9d1b\nSHA-1: 62e0 a058 318f e9a8 f448 a3a6 97f7 2f65 050e 315a""}"
"2015-05-26 01:09:27 UTC","10.0.0.229","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""Site doesn't have a title (text/html).""}"
"2015-05-26 01:09:27 UTC","10.0.0.229","http","80","tcp","nmap.nse.http-favicon.tcp.80","{""output""=>""Unknown favicon MD5: EEB82041F5921BC49ED723997A5BF35F""}"
"2015-05-26 01:09:27 UTC","10.0.0.229","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""No Allow or Public header in OPTIONS response (status code 405)""}"
"2015-05-26 01:09:27 UTC","10.0.0.229","http","80","tcp","nmap.nse.http-robots.txt.tcp.80","{""output""=>""1 disallowed entry \n/""}"
"2015-05-26 01:09:27 UTC","10.0.0.229","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:27 UTC","10.0.0.229","http","443","tcp","nmap.nse.http-methods.tcp.443","{""output""=>""No Allow or Public header in OPTIONS response (status code 405)""}"
"2015-05-26 01:09:27 UTC","10.0.0.229","http","443","tcp","nmap.nse.http-title.tcp.443","{""output""=>""Site doesn't have a title (text/html).""}"
"2015-05-26 01:09:27 UTC","10.0.0.229","http","443","tcp","nmap.nse.http-favicon.tcp.443","{""output""=>""Unknown favicon MD5: EEB82041F5921BC49ED723997A5BF35F""}"
"2015-05-26 01:09:27 UTC","10.0.0.229","http","443","tcp","nmap.nse.http-robots.txt.tcp.443","{""output""=>""1 disallowed entry \n/""}"
"2015-05-26 01:09:27 UTC","10.0.0.229","http","443","tcp","nmap.nse.ssl-cert.tcp.443","{""output""=>""Subject: commonName=*.standrews-de.org\nIssuer: commonName=Go Daddy Secure Certificate Authority - G2/organizationName=GoDaddy.com, Inc./stateOrProvinceName=Arizona/countryName=US\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2014-12-08 14:34:00\nNot valid after: 2017-05-29 14:49:44\nMD5: 592a 43b1 8216 953e 97cd 7dfb bd32 9d1b\nSHA-1: 62e0 a058 318f e9a8 f448 a3a6 97f7 2f65 050e 315a""}"
"2015-05-26 01:09:27 UTC","10.0.0.229","smtp","587","tcp","nmap.nse.smtp-commands.tcp.587","{""output""=>""barracuda.standrews-de.org Hello barracuda.standrews-de.org [172.16.201.209], pleased to meet you, SIZE 100000000, STARTTLS, PIPELINING, 8BITMIME, HELP, \n Usage: HELP <topic> Topics: HELO EHLO MAIL RCPT DATA VRFY EXPN RSET NOOP QUIT End of HELP info ""}"
"2015-05-26 01:09:27 UTC","10.0.0.229","smtp","587","tcp","nmap.nse.ssl-cert.tcp.587","{""output""=>""Subject: commonName=*.standrews-de.org\nIssuer: commonName=Go Daddy Secure Certificate Authority - G2/organizationName=GoDaddy.com, Inc./stateOrProvinceName=Arizona/countryName=US\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2014-12-08 14:34:00\nNot valid after: 2017-05-29 14:49:44\nMD5: 592a 43b1 8216 953e 97cd 7dfb bd32 9d1b\nSHA-1: 62e0 a058 318f e9a8 f448 a3a6 97f7 2f65 050e 315a""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","","","","nmap.nse.smb-security-mode.host","{""output""=>""\n Account that was used for smb scripts: <blank>\n User-level authentication\n SMB Security: Challenge/response passwords supported\n Message signing disabled (dangerous, but default)\n""}"
"2015-05-26 01:09:28 UTC","10.0.0.233","vnc","5900","tcp","nmap.nse.vnc-info.tcp.5900","{""output""=>""\n Protocol version: 3.889\n Security types:\n Mac OS X security type (30)\n Mac OS X security type (35)\n""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","","","","nmap.nse.ms-sql-info.host","{""output""=>""\n Windows server name: FCS\n [10.0.0.230\\APTSQL2005]\n Instance name: APTSQL2005\n Version: Microsoft SQL Server 2005 SP3+\n Version number: 9.00.4060.00\n Product: Microsoft SQL Server 2005\n Service pack level: SP3\n Post-SP patches applied: Yes\n TCP port: 50397\n Named pipe: \\\\10.0.0.230\\pipe\\MSSQL$APTSQL2005\\sql\\query\n Clustered: No\n""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","","","","nmap.nse.smb-os-discovery.host","{""output""=>""\n OS: Windows Server (R) 2008 Enterprise 6002 Service Pack 2 (Windows Server (R) 2008 Enterprise 6.0)\n Computer name: fcs\n NetBIOS computer name: FCS\n Workgroup: SASNET\n System time: 2015-05-25 20:57:08 UTC-4\n""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","","","","nmap.nse.smbv2-enabled.host","{""output""=>""Server supports SMBv2 protocol""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","","","","nmap.nse.nbstat.host","{""output""=>""\n NetBIOS name: FCS, NetBIOS user: <unknown>, NetBIOS MAC: 00:50:56:ba:1c:2e (VMware)\n Names\n FCS<00> Flags: <unique><active>\n SASNET<00> Flags: <group><active>\n FCS<20> Flags: <unique><active>\n""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","smtp","25","tcp","nmap.nse.smtp-commands.tcp.25","{""output""=>""fc.standrews-de.org Hello fc.standrews-de.org (172.16.201.209), pleased to meet you, PIPELINING, AUTH=CRAM-MD5 LOGIN PLAIN, AUTH CRAM-MD5 LOGIN PLAIN, STARTTLS, ENHANCEDSTATUSCODES, 8BITMIME, ""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","http","80","tcp","nmap.nse.http-generator.tcp.80","{""output""=>""Adobe PageMill 3.0 Mac""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""Welcome to SASnet""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","http","80","tcp","nmap.nse.http-robots.txt.tcp.80","{""output""=>""1 disallowed entry \n/""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""OPTIONS GET HEAD PROPFIND COPY POST PUT DELETE MOVE PROPPATCH MKCOL LOCK UNLOCK\nPotentially risky methods: PROPFIND COPY PUT DELETE MOVE PROPPATCH MKCOL LOCK UNLOCK\nSee http://nmap.org/nsedoc/scripts/http-methods.html""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","pop3","110","tcp","nmap.nse.pop3-capabilities.tcp.110","{""output""=>""USER STLS UIDL PIPELINING APOP TOP OK(K Capability list follows)""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","imap","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""VOICEMESSAGES IMAP4REV1 completed UNSELECT STARTTLSA0001 OK ACL CAPABILITY CHILDREN UIDPLUS ID IDLE NAMESPACE AUTH=CRAM-MD5""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","https","443","tcp","nmap.nse.http-methods.tcp.443","{""output""=>""OPTIONS GET HEAD PROPFIND COPY POST PUT DELETE MOVE PROPPATCH MKCOL LOCK UNLOCK\nPotentially risky methods: PROPFIND COPY PUT DELETE MOVE PROPPATCH MKCOL LOCK UNLOCK\nSee http://nmap.org/nsedoc/scripts/http-methods.html""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","https","443","tcp","nmap.nse.http-robots.txt.tcp.443","{""output""=>""1 disallowed entry \n/""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","https","443","tcp","nmap.nse.http-generator.tcp.443","{""output""=>""Adobe PageMill 3.0 Mac""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","https","443","tcp","nmap.nse.http-title.tcp.443","{""output""=>""Welcome to SASnet""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","https","443","tcp","nmap.nse.ssl-cert.tcp.443","{""output""=>""Subject: commonName=*.standrews-de.org\nIssuer: commonName=Go Daddy Secure Certificate Authority - G2/organizationName=GoDaddy.com, Inc./stateOrProvinceName=Arizona/countryName=US\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2014-12-08 14:34:00\nNot valid after: 2017-05-29 14:49:44\nMD5: 592a 43b1 8216 953e 97cd 7dfb bd32 9d1b\nSHA-1: 62e0 a058 318f e9a8 f448 a3a6 97f7 2f65 050e 315a""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","smtp","587","tcp","nmap.nse.smtp-commands.tcp.587","{""output""=>""fc.standrews-de.org Hello fc.standrews-de.org (172.16.201.209), pleased to meet you, PIPELINING, AUTH=CRAM-MD5 LOGIN PLAIN, AUTH CRAM-MD5 LOGIN PLAIN, STARTTLS, ENHANCEDSTATUSCODES, 8BITMIME, ""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","imap","993","tcp","nmap.nse.imap-capabilities.tcp.993","{""output""=>""VOICEMESSAGES IMAP4REV1 completed UNSELECT STARTTLSA0001 OK ACL CAPABILITY CHILDREN UIDPLUS ID IDLE NAMESPACE AUTH=CRAM-MD5""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","imap","993","tcp","nmap.nse.sslv2.tcp.993","{""output""=>""server supports SSLv2 protocol, but no SSLv2 cyphers\n""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","imap","993","tcp","nmap.nse.ssl-cert.tcp.993","{""output""=>""Subject: commonName=*.standrews-de.org\nIssuer: commonName=Avast trusted CA/organizationName=AVAST/stateOrProvinceName=Prague/countryName=CZ\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2014-12-08 14:34:00\nNot valid after: 2017-05-29 14:49:44\nMD5: 6374 9a89 e66b c861 0b84 bab2 f8be 4066\nSHA-1: dbaf d66f bb2e 0329 5b9b 3af6 3e23 b489 2b5a 912f""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","pop3","995","tcp","nmap.nse.ssl-cert.tcp.995","{""output""=>""Subject: commonName=*.standrews-de.org\nIssuer: commonName=Avast trusted CA/organizationName=AVAST/stateOrProvinceName=Prague/countryName=CZ\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2014-12-08 14:34:00\nNot valid after: 2017-05-29 14:49:44\nMD5: 6374 9a89 e66b c861 0b84 bab2 f8be 4066\nSHA-1: dbaf d66f bb2e 0329 5b9b 3af6 3e23 b489 2b5a 912f""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","http","5357","tcp","nmap.nse.http-methods.tcp.5357","{""output""=>""No Allow or Public header in OPTIONS response (status code 503)""}"
"2015-05-26 01:09:27 UTC","10.0.0.230","http","5357","tcp","nmap.nse.http-title.tcp.5357","{""output""=>""Service Unavailable""}"
"2015-05-26 01:09:27 UTC","10.0.0.231","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""Site doesn't have a title (text/html; charset=utf8).""}"
"2015-05-26 01:09:27 UTC","10.0.0.231","http","80","tcp","nmap.nse.http-favicon.tcp.80","{""output""=>""Unknown favicon MD5: 791AC761110027DA43EC748CF632C2C8""}"
"2015-05-26 01:09:28 UTC","10.0.0.231","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""No Allow or Public header in OPTIONS response (status code 200)""}"
"2015-05-26 01:09:28 UTC","10.0.0.231","imap","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:28 UTC","10.0.0.231","https","443","tcp","nmap.nse.http-title.tcp.443","{""output""=>""Site doesn't have a title (text/html; charset=utf8).""}"
"2015-05-26 01:09:28 UTC","10.0.0.231","https","443","tcp","nmap.nse.http-favicon.tcp.443","{""output""=>""Unknown favicon MD5: 791AC761110027DA43EC748CF632C2C8""}"
"2015-05-26 01:09:28 UTC","10.0.0.231","https","443","tcp","nmap.nse.http-methods.tcp.443","{""output""=>""No Allow or Public header in OPTIONS response (status code 200)""}"
"2015-05-26 01:09:28 UTC","10.0.0.231","https","443","tcp","nmap.nse.ssl-cert.tcp.443","{""output""=>""Subject: commonName=*.standrews-de.org\nIssuer: commonName=Go Daddy Secure Certificate Authority - G2/organizationName=GoDaddy.com, Inc./stateOrProvinceName=Arizona/countryName=US\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2014-12-08 14:34:00\nNot valid after: 2017-05-29 14:49:44\nMD5: 592a 43b1 8216 953e 97cd 7dfb bd32 9d1b\nSHA-1: 62e0 a058 318f e9a8 f448 a3a6 97f7 2f65 050e 315a""}"
"2015-05-26 01:09:28 UTC","10.0.0.232","ssh","22","tcp","nmap.nse.ssh-hostkey.tcp.22","{""output""=>""1024 a6:77:48:41:fb:bd:27:f2:e1:72:25:c0:b1:70:f2:34 (DSA)\n2048 0a:82:f1:86:50:48:36:b1:27:b7:0c:56:95:09:aa:c5 (RSA)""}"
"2015-05-26 01:09:28 UTC","10.0.0.232","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:28 UTC","10.0.0.232","ldap","636","tcp","nmap.nse.sslv2.tcp.636","{""output""=>""server still supports SSLv2\n""}"
"2015-05-26 01:09:28 UTC","10.0.0.232","ldap","636","tcp","nmap.nse.ssl-cert.tcp.636","{""output""=>""Subject: commonName=odmaster.standrews-de.org/countryName=US\nIssuer: commonName=IntermediateCA_ODMASTER.STANDREWS-DE.ORG_1/organizationName=St. Andrew's School of DE, INC\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2014-07-15 20:00:33\nNot valid after: 2016-07-15 20:00:33\nMD5: c0ff 2c85 f997 081c acb3 600f f393 c8ec\nSHA-1: 7453 3473 5c40 ff61 99fd f671 d8a7 35a3 49d1 d8c2""}"
"2015-05-26 01:09:28 UTC","10.0.0.232","vnc","5900","tcp","nmap.nse.vnc-info.tcp.5900","{""output""=>""\n Protocol version: 3.889\n Security types:\n Mac OS X security type (30)\n Mac OS X security type (35)\n""}"
"2015-05-26 01:09:28 UTC","10.0.0.233","ssh","22","tcp","nmap.nse.ssh-hostkey.tcp.22","{""output""=>""1024 db:ae:2c:52:be:20:56:37:ea:bb:21:51:5e:a7:07:8a (DSA)\n2048 7c:d6:86:ec:ce:5b:d6:f1:b6:b4:aa:40:b5:f5:20:3f (RSA)""}"
"2015-05-26 01:09:28 UTC","10.0.0.233","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""GET HEAD POST OPTIONS""}"
"2015-05-26 01:09:28 UTC","10.0.0.233","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""Index of /""}"
"2015-05-26 01:09:28 UTC","10.0.0.233","rpcbind","111","tcp","nmap.nse.rpcinfo.tcp.111","{""output""=>""\n program version port/proto service\n 100000 2 111/tcp rpcbind\n 100000 2 111/udp rpcbind\n 100003 2,3 2049/tcp nfs\n 100003 2,3 2049/udp nfs\n 100005 1,3 906/udp mountd\n 100005 1,3 1023/tcp mountd\n 100011 1,2 627/udp rquotad\n 100021 0,1,3,4 875/udp nlockmgr\n 100021 0,1,3,4 1021/tcp nlockmgr\n 100024 1 656/udp status\n 100024 1 1022/tcp status\n""}"
"2015-05-26 01:09:28 UTC","10.0.0.233","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:28 UTC","10.0.0.233","http","311","tcp","nmap.nse.http-title.tcp.311","{""output""=>""Server Admin module list""}"
"2015-05-26 01:09:28 UTC","10.0.0.233","http","311","tcp","nmap.nse.http-methods.tcp.311","{""output""=>""No Allow or Public header in OPTIONS response (status code 404)""}"
"2015-05-26 01:09:28 UTC","10.0.0.233","http","311","tcp","nmap.nse.ssl-cert.tcp.311","{""output""=>""Subject: commonName=com.apple.servermgrd/countryName=US\nIssuer: commonName=com.apple.servermgrd/countryName=US\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2011-05-10 15:38:30\nNot valid after: 2012-05-09 15:38:30\nMD5: e48e 9b82 e0d8 4896 4b74 884c b137 d946\nSHA-1: fb80 a362 79b7 cc98 17a2 e7fa e940 2c9d c696 9376""}"
"2015-05-26 01:09:28 UTC","10.0.0.233","afp","548","tcp","nmap.nse.afp-serverinfo.tcp.548","{""output""=>""\n | Server Flags: 0x8ffb\n | Super Client: Yes\n | UUIDs: Yes\n | UTF8 Server Name: Yes\n | Open Directory: Yes\n | Reconnect: Yes\n | Server Notifications: Yes\n | TCP/IP: Yes\n | Server Signature: Yes\n | ServerMessages: Yes\n | Password Saving Prohibited: No\n | Password Changing: Yes\n |_ Copy File: Yes\n Server Name: atlas\n Machine Type: Xserve1,1\n AFP Versions: AFP3.3, AFP3.2, AFP3.1, AFPX03\n UAMs: DHCAST128, DHX2, Recon1\n Server Signature: 000000000000100080000019e3e72082\n Network Address 1: 10.0.0.233:548\n Network Address 2: atlas.standrews-de.org\n UTF8 Server Name: atlas\n""}"
"2015-05-26 01:09:28 UTC","10.0.0.237","","","","nmap.nse.smb-security-mode.host","{""output""=>""\n Account that was used for smb scripts: guest\n User-level authentication\n SMB Security: Challenge/response passwords supported\n Message signing disabled (dangerous, but default)\n""}"
"2015-05-26 01:09:28 UTC","10.0.0.237","","","","nmap.nse.nbstat.host","{""output""=>""\n NetBIOS name: SAS-WEBSVR, NetBIOS user: <unknown>, NetBIOS MAC: 00:50:56:a3:dd:a2 (VMware)\n Names\n SAS-WEBSVR<00> Flags: <unique><active>\n WORKGROUP<00> Flags: <group><active>\n SAS-WEBSVR<20> Flags: <unique><active>\n WORKGROUP<1e> Flags: <group><active>\n WORKGROUP<1d> Flags: <unique><active>\n \\x01\\x02__MSBROWSE__\\x02<01> Flags: <group><active>\n""}"
"2015-05-26 01:09:28 UTC","10.0.0.237","","","","nmap.nse.smb-os-discovery.host","{""output""=>""\n OS: Windows Server 2003 R2 3790 Service Pack 2 (Windows Server 2003 R2 5.2)\n Computer name: sas-websvr\n NetBIOS computer name: SAS-WEBSVR\n Workgroup: WORKGROUP\n System time: 2015-05-25 20:57:20 UTC-4\n""}"
"2015-05-26 01:09:28 UTC","10.0.0.237","http","80","tcp","nmap.nse.http-favicon.tcp.80","{""output""=>""Unknown favicon MD5: F5A697753A01B6CFF6AB3750B0250CA8""}"
"2015-05-26 01:09:28 UTC","10.0.0.237","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""Site doesn't have a title (text/html).""}"
